"Id","OwnerId","IsDeleted","Name","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","LastViewedDate","LastReferencedDate","ConnectionReceivedId","ConnectionSentId","nFORCE__Group__c","nFORCE__Is_Hidden__c","nFORCE__Order__c","nFORCE__Parent_Route__c","nFORCE__Route__c","nFORCE__lookupKey__c","nFORCE__Conditional_Display_Criteria_Context__c","nFORCE__Orchestration_Step__c","nFORCE__Primary_Button_Text__c","nFORCE__Has_Visibility_Criteria__c","nFORCE__Is_Default_Context_Child__c","nFORCE__Is_Forward_Navigation_Disabled__c","nFORCE__Question_Group__c","nFORCE__Visibility_Criteria__c","Route_App_Name__c","Route_Screen__c","nFORCE__Conditional_Display_Criteria__c"
"a2DDm000000MNKEMA4","005Dm000000nnayIAA","","0534","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a2BDm000000DHWEMA4","false","8500020.0","a2EDm0000008oFpMAI","a2EDm0000008oFqMAI","a2DDm000000MNKEMA4","","","","false","false","false","","","","",""
"a2DDm000000MNKFMA4","005Dm000000nnayIAA","","0537","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a2BDm000000DHWEMA4","false","1050.0","a2EDm0000008oFMMAY","a2EDm0000008oFfMAI","a2DDm000000MNKFMA4","","","","false","false","false","","","","",""
"a2DDm000000MNKGMA4","005Dm000000nnayIAA","","0538","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a2BDm000000DHWEMA4","false","1120.0","a2EDm0000008oFrMAI","a2EDm0000008oFgMAI","a2DDm000000MNKGMA4","","","","false","false","false","","","","",""
"a2DDm000000MNKHMA4","005Dm000000nnayIAA","","0539","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a2BDm000000DHWEMA4","false","10.0","a2EDm0000008oG0MAI","a2EDm0000008oG0MAI","a2DDm000000MNKHMA4","","","","false","false","false","","","","",""
"a2DDm000000MNKIMA4","005Dm000000nnayIAA","","0540","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a2BDm000000DHWEMA4","false","0.0","","a2EDm0000008oG0MAI","a2DDm000000MNKIMA4","","","","false","false","false","","","","",""
"a2DDm000000MNKJMA4","005Dm000000nnayIAA","","0541","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a2BDm000000DHWEMA4","false","0.0","a2EDm0000008oFhMAI","a2EDm0000008oFhMAI","a2DDm000000MNKJMA4","","","","false","false","false","","","","",""
"a2DDm000000MNKKMA4","005Dm000000nnayIAA","","0542","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a2BDm000000DHWEMA4","false","3.0","","a2EDm0000008oFhMAI","a2DDm000000MNKKMA4","","","","false","false","false","","","","",""
"a2DDm000000MNKLMA4","005Dm000000nnayIAA","","0543","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a2BDm000000DHWPMA4","false","48.0","a2EDm0000008oE1MAI","a2EDm0000008oEwMAI","a2DDm000000MNKLMA4","","","","false","false","false","","","","",""
"a2DDm000000MNKMMA4","005Dm000000nnayIAA","","0544","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a2BDm000000DHWFMA4","false","48.0","a2EDm0000008oE1MAI","a2EDm0000008oEwMAI","a2DDm000000MNKMMA4","","","","false","false","false","","","","",""
"a2DDm000000MNKNMA4","005Dm000000nnayIAA","","0545","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a2BDm000000DHWIMA4","false","1070.0","a2EDm0000008oFMMAY","a2EDm0000008oFuMAI","a2DDm000000MNKNMA4","","","","false","false","false","","","","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Qualification""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""B""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Proposal""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""C""}}{{COND=""C"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Credit Underwriting""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""D""}}{{COND=""D"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Final Review""}}{{SHOW_ROUTE}}{{ENDIF}}"
"a2DDm000000MNKOMA4","005Dm000000nnayIAA","","0546","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a2BDm000000DHWEMA4","false","1070.0","a2EDm0000008oFrMAI","a2EDm0000008oFuMAI","a2DDm000000MNKOMA4","","","","false","false","false","","","","",""
"a2DDm000000MNKPMA4","005Dm000000nnayIAA","","0547","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a2BDm000000DHWDMA4","false","1.0","a2EDm0000008oEbMAI","a2EDm0000008oFxMAI","a2DDm000000MNKPMA4","","","","false","false","false","","","","",""
"a2DDm000000MNKQMA4","005Dm000000nnayIAA","","0548","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a2BDm000000DHWGMA4","false","2.0","a2EDm0000008oDtMAI","a2EDm0000008oDuMAI","a2DDm000000MNKQMA4","","","","false","false","false","","","","",""
"a2DDm000000MNKRMA4","005Dm000000nnayIAA","","0549","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a2BDm000000DHWHMA4","false","2.0","a2EDm0000008oDtMAI","a2EDm0000008oDuMAI","a2DDm000000MNKRMA4","","","","false","false","false","","","","",""
"a2DDm000000MNKSMA4","005Dm000000nnayIAA","","0550","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a2BDm000000DHWDMA4","true","1.0","a2EDm0000008oEYMAY","a2EDm0000008oFwMAI","a2DDm000000MNKSMA4","","","","false","false","false","","","","",""
"a2DDm000000MNKTMA4","005Dm000000nnayIAA","","0551","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a2BDm000000DHWIMA4","false","8600040.0","a2EDm0000008oEuMAI","a2EDm0000008oFoMAI","a2DDm000000MNKTMA4","","","","false","false","false","","","","",""
"a2DDm000000MNKUMA4","005Dm000000nnayIAA","","0552","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a2BDm000000DHWFMA4","false","0.0","a2EDm0000008oE1MAI","a2EDm0000008oFoMAI","a2DDm000000MNKUMA4","","","","false","false","false","","","","",""
"a2DDm000000MNKVMA4","005Dm000000nnayIAA","","0553","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a2BDm000000DHWGMA4","false","2.0","a2EDm0000008oEhMAI","a2EDm0000008oEgMAI","a2DDm000000MNKVMA4","","","","false","false","false","","","","",""
"a2DDm000000MNKWMA4","005Dm000000nnayIAA","","0554","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a2BDm000000DHWEMA4","false","10020.0","a2EDm0000008oFkMAI","a2EDm0000008oFjMAI","a2DDm000000MNKWMA4","","","","false","false","false","","","","",""
"a2DDm000000MNKXMA4","005Dm000000nnayIAA","","0555","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a2BDm000000DHWHMA4","false","1.0","","a2EDm0000008oDtMAI","a2DDm000000MNKXMA4","","","","false","false","false","","","","",""
"a2DDm000000MNKYMA4","005Dm000000nnayIAA","","0556","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a2BDm000000DHWHMA4","false","0.0","a2EDm0000008oDtMAI","a2EDm0000008oDtMAI","a2DDm000000MNKYMA4","","","","false","false","false","","","","",""
"a2DDm000000MNKZMA4","005Dm000000nnayIAA","","0560","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a2BDm000000DHWPMA4","false","0.0","a2EDm0000008oE1MAI","a2EDm0000008oFoMAI","a2DDm000000MNKZMA4","","","","false","false","false","","","","",""
"a2DDm000000MNKaMAO","005Dm000000nnayIAA","","0557","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a2BDm000000DHWGMA4","false","1.0","","a2EDm0000008oDtMAI","a2DDm000000MNKaMAO","","","","false","false","false","","","","",""
"a2DDm000000MNKbMAO","005Dm000000nnayIAA","","0558","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a2BDm000000DHWGMA4","false","0.0","a2EDm0000008oDtMAI","a2EDm0000008oDtMAI","a2DDm000000MNKbMAO","","","","false","false","false","","","","",""
"a2DDm000000MNKcMAO","005Dm000000nnayIAA","","0559","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a2BDm000000DHWPMA4","false","2.0","a2EDm0000008oE1MAI","a2EDm0000008oE2MAI","a2DDm000000MNKcMAO","","","","false","false","false","","","","",""
"a2DDm000000MNKdMAO","005Dm000000nnayIAA","","17261","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a2BDm000000DHWJMA4","false","6.0","","a2EDm0000008oGvMAI","a2DDm000000MNKdMAO","","","","false","true","false","","","","","{{IF=""A AND B""}}{{COND=""A""
FIELD=""LLC_BI__Loan__c.LLC_BI__Product_Reference__r.LLC_BI__Product_Feature__r.LLC_BI__Is_Budget_Item__c"" IS=""true""}}{{COND=""B""
FIELD=""LLC_BI__Loan__c.LLC_BI__Is_Locked__c""
IS=""false""}}{{SHOW_ROUTE}}{{ENDIF}}"
"a2DDm000000MNKeMAO","005Dm000000nnayIAA","","17262","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a2BDm000000DHWJMA4","false","1.0","a2EDm0000008oGvMAI","a2EDm0000008oGxMAI","a2DDm000000MNKeMAO","","","","false","false","true","","","","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Product_Reference__r.LLC_BI__Product_Feature__r.LLC_BI__Is_Budget_Item__c"" IS=""true""}}{{SHOW_ROUTE}}{{ENDIF}}"
"a2DDm000000MNKfMAO","005Dm000000nnayIAA","","17263","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a2BDm000000DHWJMA4","false","1600.0","a2EDm0000008oGyMAI","a2EDm0000008oH0MAI","a2DDm000000MNKfMAO","","","","false","false","false","","","","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Product_Reference__r.LLC_BI__Product_Feature__r.LLC_BI__Is_Budget_Item__c"" IS=""true""}}{{SHOW_ROUTE}}{{ENDIF}}"
"a2DDm000000MNKgMAO","005Dm000000nnayIAA","","17264","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a2BDm000000DHWJMA4","false","13.0","","a2EDm0000008oGyMAI","a2DDm000000MNKgMAO","","","","false","true","false","","","","","{{IF=""A AND B""}}{{COND=""A""
FIELD=""LLC_BI__Loan__c.LLC_BI__Product_Reference__r.LLC_BI__Product_Feature__r.LLC_BI__Is_Budget_Item__c"" IS=""true""}}{{COND=""B""
FIELD=""LLC_BI__Loan__c.LLC_BI__Is_Locked__c""
IS=""false""}}{{SHOW_ROUTE}}{{ENDIF}}"
"a2DDm000000MNKhMAO","005Dm000000nnayIAA","","17265","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a2BDm000000DHWJMA4","false","0.0","a2EDm0000008oGyMAI","a2EDm0000008oGzMAI","a2DDm000000MNKhMAO","","","","false","true","false","","","","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Product_Reference__r.LLC_BI__Product_Feature__r.LLC_BI__Is_Budget_Item__c"" IS=""true""}}{{SHOW_ROUTE}}{{ENDIF}}"
"a2DDm000000MNKiMAO","005Dm000000nnayIAA","","17266","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a2BDm000000DHWJMA4","false","","","a2EDm0000008oG1MAI","a2DDm000000MNKiMAO","","","","false","true","false","","","","","{{IF=""A AND B""}}{{COND=""A""
FIELD=""LLC_BI__Loan__c.LLC_BI__Product_Reference__r.LLC_BI__Product_Feature__r.LLC_BI__Is_Budget_Item__c"" IS=""true""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LLC_BI__Is_Locked__c""
IS=""true""}}{{SHOW_ROUTE}}{{ENDIF}}"
"a2DDm000000MNKjMAO","005Dm000000nnayIAA","","17267","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a2BDm000000DHWJMA4","false","","","a2EDm0000008oG2MAI","a2DDm000000MNKjMAO","","","","false","true","false","","","","","{{IF=""A AND B""}}{{COND=""A""
FIELD=""LLC_BI__Loan__c.LLC_BI__Product_Reference__r.LLC_BI__Product_Feature__r.LLC_BI__Is_Budget_Item__c"" IS=""true""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LLC_BI__Is_Locked__c""
IS=""true""}}{{SHOW_ROUTE}}{{ENDIF}}"
"a2DDm000000MNKkMAO","005Dm000000nnayIAA","","17268","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a2BDm000000DHW5MAO","false","4.0","","a2EDm0000008oEpMAI","42413730818426600","","","","false","false","false","","","","",""
"a2DDm000000MNKlMAO","005Dm000000nnayIAA","","17269","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a2BDm000000DHW5MAO","false","0.0","a2EDm0000008oEpMAI","a2EDm0000008oEpMAI","42251852379459700","","","","false","false","false","","","","",""
"a2DDm000000MNKmMAO","005Dm000000nnayIAA","","17270","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a2BDm000000DHW5MAO","false","2.0","","a2EDm0000008oG3MAI","42663593523655600","","","","false","false","false","","","","",""
"a2DDm000000MNKnMAO","005Dm000000nnayIAA","","17273","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a2BDm000000DHW5MAO","false","0.0","a2EDm0000008oGvMAI","a2EDm0000008oGwMAI","a2DDm000000MNKnMAO","","","","false","true","false","","","","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Product_Reference__r.LLC_BI__Product_Feature__r.LLC_BI__Is_Budget_Item__c"" IS=""true""}}{{SHOW_ROUTE}}{{ENDIF}}"
"a2DDm000000MNKoMAO","005Dm000000nnayIAA","","17275","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a2BDm000000DHW9MAO","false","0.0","a2EDm0000008oH5MAI","a2EDm0000008oH6MAI","a2DDm000000MNKoMAO","","","","false","true","true","","","","",""
"a2DDm000000MNKpMAO","005Dm000000nnayIAA","","17279","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a2BDm000000DHW5MAO","false","6.0","","a2EDm0000008oGvMAI","a2DDm000000MNKpMAO","","","","false","false","false","","","","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Product_Reference__r.LLC_BI__Product_Feature__r.LLC_BI__Is_Budget_Item__c"" IS=""true""}}{{SHOW_ROUTE}}{{ENDIF}}"
"a2DDm000000MNKqMAO","005Dm000000nnayIAA","","17280","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a2BDm000000DHW5MAO","false","13.0","","a2EDm0000008oGyMAI","a2DDm000000MNKqMAO","","","","false","false","false","","","","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Product_Reference__r.LLC_BI__Product_Feature__r.LLC_BI__Is_Budget_Item__c"" IS=""true""}}{{SHOW_ROUTE}}{{ENDIF}}"
"a2DDm000000MNKrMAO","005Dm000000nnayIAA","","17282","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a2BDm000000DHW9MAO","false","0.0","a2EDm0000008oH5MAI","a2EDm0000008oH6MAI","a2DDm000000MNKrMAO","","","","false","true","true","","","","",""
"a2DDm000000MNKsMAO","005Dm000000nnayIAA","","17287","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a2BDm000000DHW9MAO","false","0.0","a2EDm0000008oH5MAI","a2EDm0000008oH6MAI","a2DDm000000MNKsMAO","","","","false","true","true","","","","",""
"a2DDm000000MNKtMAO","005Dm000000nnayIAA","","18560","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a2BDm000000DHWbMAO","false","8500020.0","","a2EDm0000008oBvMAI","61041615577844332","","","","false","false","false","a2BDm000000DHVXMA4","","","",""
"a2DDm000000MNKuMAO","005Dm000000nnayIAA","","18559","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a2BDm000000DHWbMAO","false","8500010.0","","a2EDm0000008oBuMAI","98431615577844332","","","","false","true","false","a2BDm000000DHVeMAO","","","",""
"a2DDm000000MNKvMAO","005Dm000000nnayIAA","","18561","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a2BDm000000DHWbMAO","false","8500030.0","","a2EDm0000008oBwMAI","89301615577844333","","","","false","false","false","a2BDm000000DHVYMA4","","","",""
"a2DDm000000MNKwMAO","005Dm000000nnayIAA","","18562","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a2BDm000000DHWbMAO","false","8500040.0","","a2EDm0000008oBxMAI","33171615577844333","","","","false","false","false","a2BDm000000DHVZMA4","","","",""
"a2DDm000000MNKxMAO","005Dm000000nnayIAA","","18563","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a2BDm000000DHWbMAO","false","8500050.0","","a2EDm0000008oByMAI","02581615577844334","","","","false","false","false","a2BDm000000DHVaMAO","","","",""
"a2DDm000000MNKyMAO","005Dm000000nnayIAA","","18668","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a2BDm000000DHWYMA4","false","400.0","a2EDm0000008oD5MAI","a2EDm0000008o86MAA","49181585668912500","","","","false","true","true","","","","",""
"a2DDm000000MNKzMAO","005Dm000000nnayIAA","","18665","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000001PCRCIA4","","","","","","a2BDm000000DHWXMA4","false","98.0","","a2EDm0000008o7cMAA","42021248520408300","","","","false","false","true","","","","",""
"a2DDm000000MNL0MAO","005Dm000000nnayIAA","","18666","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000001PCRCIA4","","","","","","a2BDm000000DHWXMA4","false","1.0","a2EDm0000008o7cMAA","a2EDm0000008o7dMAA","42781117069968300","","","","false","true","true","","","","",""
"a2DDm000000MNL1MAO","005Dm000000nnayIAA","","18667","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a2BDm000000DHWYMA4","false","1200.0","a2EDm0000008oDBMAY","a2EDm0000008o85MAA","16961585668912500","","","","false","true","true","","","","",""
"a2DDm000000MNL2MAO","005Dm000000nnayIAA","","18669","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a2BDm000000DHWXMA4","false","1200.0","a2EDm0000008oCxMAI","a2EDm0000008o87MAA","12731585669723000","","","","false","true","true","","","","",""
"a2DDm000000MNL3MAO","005Dm000000nnayIAA","","18670","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a2BDm000000DHWXMA4","false","400.0","a2EDm0000008oCrMAI","a2EDm0000008o88MAA","20991585669723000","","","","false","true","true","","","","",""
"a2DDm000000MNL4MAO","005Dm000000nnayIAA","","18671","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a2BDm000000DHWSMA4","false","0.0","","a2EDm0000008oGOMAY","346756834564564000","","","","false","false","false","","","","",""
"a2DDm000000MNL5MAO","005Dm000000nnayIAA","","18672","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000001PCRCIA4","","","","","","a2BDm000000DHWYMA4","false","98.0","","a2EDm0000008o7cMAA","42601853206413100","","","","false","false","true","","","","",""
"a2DDm000000MNL6MAO","005Dm000000nnayIAA","","18673","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000001PCRCIA4","","","","","","a2BDm000000DHWYMA4","false","1.0","a2EDm0000008o7cMAA","a2EDm0000008o7dMAA","42782107941990800","","","","false","true","true","","","","",""
"a2DDm000000MNL7MAO","005Dm000000nnayIAA","","18674","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a2BDm000000DHWNMA4","false","3025.0","a2EDm0000008o7LMAQ","a2EDm0000008oFhMAI","a2DDm000000MNQFMA4","","","","false","false","false","","","","",""
"a2DDm000000MNL8MAO","005Dm000000nnayIAA","","18675","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a2BDm000000DHWNMA4","false","8500010.0","a2EDm0000008oFpMAI","a2EDm0000008o7MMAQ","505184987632510","","","","false","true","false","a2BDm000000DHVeMAO","","","",""
"a2DDm000000MNL9MAO","005Dm000000nnayIAA","","18676","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a2BDm000000DHWNMA4","false","8500020.0","a2EDm0000008oFpMAI","a2EDm0000008o7NMAQ","986435101065","","","","false","false","false","a2BDm000000DHVXMA4","","","",""
"a2DDm000000MNLAMA4","005Dm000000nnayIAA","","18677","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a2BDm000000DHWNMA4","false","8500030.0","a2EDm0000008oFpMAI","a2EDm0000008o7OMAQ","986435108484","","","","false","false","false","a2BDm000000DHVYMA4","","","",""
"a2DDm000000MNLBMA4","005Dm000000nnayIAA","","18678","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a2BDm000000DHWNMA4","false","8500040.0","a2EDm0000008oFpMAI","a2EDm0000008o7PMAQ","9864351068952","","","","false","false","false","a2BDm000000DHVZMA4","","","",""
"a2DDm000000MNLCMA4","005Dm000000nnayIAA","","18679","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a2BDm000000DHWNMA4","false","8500050.0","a2EDm0000008oFpMAI","a2EDm0000008o7QMAQ","98643510665854","","","","false","false","false","a2BDm000000DHVaMAO","","","",""
"a2DDm000000MNLDMA4","005Dm000000nnayIAA","","18680","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a2BDm000000DHWNMA4","false","8500060.0","a2EDm0000008oFpMAI","a2EDm0000008o7RMAQ","98643510563513","","","","false","false","false","","","","",""
"a2DDm000000MNLEMA4","005Dm000000nnayIAA","","18681","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a2BDm000000DHWNMA4","false","8500060.0","a2EDm0000008oFpMAI","a2EDm0000008oGFMAY","5461609165316","","","","false","false","false","","","","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__HMDA_Record_Type__c"" IS=""HMDA-Effective-2018""}}{{SHOW_ROUTE}}{{ENDIF}}"
"a2DDm000000MNLFMA4","005Dm000000nnayIAA","","18682","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a2BDm000000DHWNMA4","false","8500070.0","a2EDm0000008oFpMAI","a2EDm0000008oGGMAY","984612316415","","","","false","false","false","","","","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__HMDA_Record_Type__c"" IS=""HMDA-Effective-2018""}}{{SHOW_ROUTE}}{{ENDIF}}"
"a2DDm000000MNLGMA4","005Dm000000nnayIAA","","18683","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a2BDm000000DHWNMA4","false","1.000002E7","","a2EDm0000008o7VMAQ","a2DDm000000MNQGMA4","","","","false","false","false","","","","",""
"a2DDm000000MNLHMA4","005Dm000000nnayIAA","","18684","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a2BDm000000DHWNMA4","false","9005.0","a2EDm0000008oDsMAI","a2EDm0000008oDsMAI","a2DDm000000MNQHMA4","","","","false","true","false","","","","",""
