"Id","IsDeleted","Name","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","ConnectionReceivedId","ConnectionSentId","nFORCE__Screen_Section__c","nFORCE__Display_Order__c","nFORCE__Field_Set_Key__c","nFORCE__Layout__c","nFORCE__Parent_Configuration__c","nFORCE__Parent_Relationship_Name__c","nFORCE__Section_Header__c","nFORCE__lookupKey__c","nFORCE__sObject_Type__c","nFORCE__Filter_Criteria__c","nFORCE__Limit__c","nFORCE__Offset_By_Limit__c","nFORCE__Sort_Criteria__c","nFORCE__Unique__c"
"a2HDm000000LDYkMAO","","SC-000010805","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a2FDm000000HEEZMA4","1.01","","","","","Authorized Users","42986561608726731","LLC_BI__Treasury_Service__c","","","false","","false"
"a2HDm000000LDYlMAO","","SC-000010806","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a2FDm000000HEEaMAO","1.01","","","","","Analyzed Accounts","42620667981027620","LLC_BI__Treasury_Service__c","","","false","","false"
"a2HDm000000LDYmMAO","","SC-000010807","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a2FDm000000HEEbMAO","1.01","LLC_BI__Maintenance_Request_Orders","","","","Add to Maintenance Order","42312239507365065","LLC_BI__Requirement__c","","","false","","false"
"a2HDm000000LDYnMAO","","SC-000010808","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a2FDm000000HEEcMAO","1.01","LLC_BI__Treasury_Maintenance_Add_Authorized_User","","","","Add Authorized User","42040565851246247","LLC_BI__Authorized_User__c","","","false","","false"
"a2HDm000000LDYoMAO","","SC-000010809","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a2FDm000000HEEdMAO","1.01","LLC_BI__Treasury_Maint_Add_Analyzed_Account","","","","Add Analyzed Account","42344262681556147","LLC_BI__Analyzed_Account__c","","","false","","false"
"a2HDm000000LDYpMAO","","SC-000010810","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a2FDm000000HEEZMA4","2.01","llc_bi__UI_TSM_Authorized_User_Search","","a2HDm000000LDYkMAO","LLC_BI__Authorized_Users__r","Authorized Users","42002235136431324","LLC_BI__Authorized_User__c","","","false","","false"
"a2HDm000000LDYqMAO","","SC-000010811","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a2FDm000000HEEaMAO","2.01","llc_bi__UI_TSM_Analyzed_Account_Search","","a2HDm000000LDYlMAO","LLC_BI__Analyzed_Accounts__r","Analyzed Accounts","42602527793838157","LLC_BI__Analyzed_Account__c","","","false","","false"
"a2HDm000000LDYrMAO","","SC-000010812","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a2FDm000000HEEeMAO","1.01","LLC_BI__Product_Package_Entity","","","","","42620834113877170","LLC_BI__Legal_Entities__c","","","false","","false"
"a2HDm000000LDYsMAO","","SC-000010813","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a2FDm000000HEEfMAO","10.0","LLC_BI__Credit_Actions_New_Package_Details","","","","New Product Package","42917051090645740","LLC_BI__Product_Package__c","","","false","","false"
"a2HDm000000LDYtMAO","","SC-000010814","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a2FDm000000HEEgMAO","0.0","LLC_BI__Total_Exposure_Summary","","","","Total Exposure Summary","42789040673412384","LLC_BI__Product_Package__c","","","false","","false"
"a2HDm000000LDYuMAO","","SC-000010815","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a2FDm000000HEEhMAO","0.0","LLC_BI__Add_Debt_Product_Package","","","","Add Debt","42709977297497576","LLC_BI__Debt__c","","","false","","false"
"a2HDm000000LDYvMAO","","SC-000010816","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a2FDm000000HEEjMAO","0.0","LLC_BI__Exposure_Exclusion_Enable","","","","Exposure Exclusion Enable","42081656746664639","LLC_BI__Excluded_Exposure__c","","","false","","false"
"a2HDm000000LDYwMAO","","SC-000010817","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a2FDm000000HEEkMAO","0.0","LLC_BI__Exposure_Exclusion_Disable","","","","Exposure Exclusion Disable","42779948467061750","LLC_BI__Excluded_Exposure__c","","","false","","false"
"a2HDm000000LDYxMAO","","SC-000010818","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a2FDm000000HEElMAO","0.0","LLC_BI__TE_Expand_Loan_Product_Package","","","","Expand Loan Product Package","42799029398046243","LLC_BI__Legal_Entities__c","","","false","","false"
"a2HDm000000LDYyMAO","","SC-000010819","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a2FDm000000HEEiMAO","0.0","LLC_BI__TE_Expand_Debt_Product_Package","","","","Expand Debt Product Package","42394363323272554","LLC_BI__Debt__c","","","false","","false"
"a2HDm000000LDYzMAO","","SC-000010820","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a2FDm000000HEEmMAO","1.01","LLC_BI__Entity_Involvement_New_Individual_Fields","","","","","42109518769088079","Contact","","","false","","false"
"a2HDm000000LDZ0MAO","","SC-000010821","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a2FDm000000HEEnMAO","1.01","LLC_BI__Entity_Involvement_New_Business_Fields","","","","","42739665642791703","Account","","","false","","false"
"a2HDm000000LDZ1MAO","","SC-000010824","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a2FDm000000HEEqMAO","0.0","LLC_BI__Payment_Component_Extended_Fields","","","","","42990318914701181","LLC_BI__Pricing_Payment_Component__c","","","false","","false"
"a2HDm000000LDZ2MAO","","SC-000010822","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a2FDm000000HEEoMAO","0.0","LLC_BI__Fixed_Rate_Additional_Fields","","","","","42881664039162799","LLC_BI__Pricing_Rate_Component__c","","","false","","false"
"a2HDm000000LDZ3MAO","","SC-000010823","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a2FDm000000HEEpMAO","0.0","LLC_BI__Variable_Rate_Additional_Fields","","","","","42910092753974794","LLC_BI__Pricing_Rate_Component__c","","","false","","false"
"a2HDm000000LDZ4MAO","","SC-000010977","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a2FDm000000HEErMAO","1.01","","a2CDm000000LiulMAC","","","","42210993745057516","LLC_BI__Loan__c","","0.0","false","","false"
"a2HDm000000LDZ5MAO","","SC-000010978","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a2FDm000000HEErMAO","2.02","","a2CDm000000LiumMAC","a2HDm000000LDZ4MAO","LLC_BI__Legal_Entities__r","","42816987316414085","LLC_BI__Legal_Entities__c","","0.0","false","","false"
"a2HDm000000LDZ6MAO","","SC-000010979","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a2FDm000000HEErMAO","3.02","LLC_BI__UI_Authorized_Signer_Fieldset","a2CDm000000LiunMAC","a2HDm000000LDZ5MAO","LLC_BI__Contingent_Liabilties__r","","42631373830282919","LLC_BI__Contingent_Liabilty__c","","0.0","false","","false"
"a2HDm000000LDZ7MAO","","SC-000010669","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a2FDm000000HEPbMAO","1.01","","a2CDm000000LiuoMAC","","","","42183740354440576","LLC_BI__Loan__c","","0.0","false","","false"
"a2HDm000000LDZ8MAO","","SC-000010670","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a2FDm000000HEPbMAO","2.02","UI_Participations","a2CDm000000LiupMAC","a2HDm000000LDZ7MAO","LLC_BI__Participations__r","","42599601819515454","LLC_BI__Participation__c","","0.0","false","","false"
"a2HDm000000LDZ9MAO","","SC-000010675","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a2FDm000000HE7FMAW","1.01","","","","","","42464104325826181","LLC_BI__Loan__c","","","false","","false"
"a2HDm000000LDZAMA4","","SC-000010676","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a2FDm000000HE7FMAW","2.01","LLC_BI__Entity_ID","","a2HDm000000LDZ9MAO","LLC_BI__Legal_Entities__r","","42211829040915748","LLC_BI__Legal_Entities__c","","","false","","false"
"a2HDm000000LDZBMA4","","SC-000010677","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a2FDm000000HE7FMAW","3.01","","","a2HDm000000LDZAMA4","LLC_BI__Account__r","","42830814823181557","Account","","","false","","false"
"a2HDm000000LDZCMA4","","SC-000010678","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a2FDm000000HE7FMAW","4.01","LLC_BI__Bundle_ID","","a2HDm000000LDZBMA4","LLC_BI__Underwriting_Bundle__r","","42831480109477884","LLC_BI__Underwriting_Bundle__c","","","false","","false"
"a2HDm000000LDZDMA4","","SC-000010679","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a2FDm000000HE73MAG","1.01","","a2CDm000000LiuqMAC","","","","42201008652221060","LLC_BI__Loan__c","","","false","","false"
"a2HDm000000LDZEMA4","","SC-000010680","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a2FDm000000HE73MAG","2.01","","a2CDm000000LiurMAC","a2HDm000000LDZDMA4","LLC_BI__Account__r","","42252472833392055","Account","","","false","","false"
"a2HDm000000LDZFMA4","","SC-000010681","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a2FDm000000HE73MAG","3.01","","a2CDm000000LiusMAC","a2HDm000000LDZEMA4","LLC_BI__Legal_Entities__r","","42909709432640054","LLC_BI__Legal_Entities__c","","","false","","false"
"a2HDm000000LDZGMA4","","SC-000010682","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a2FDm000000HE73MAG","4.01","Credit_Memo_Standard_Loan_Exp","a2CDm000000LiutMAC","a2HDm000000LDZFMA4","LLC_BI__Loan__r","Loans","42068909537913746","LLC_BI__Loan__c","","","false","","false"
"a2HDm000000LDZHMA4","","SC-000010683","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a2FDm000000HE73MAG","4.02","Credit_Memo_Standard_Loan","a2CDm000000LiuuMAC","a2HDm000000LDZFMA4","LLC_BI__Deposit__r","Deposits","42530021916659027","LLC_BI__Deposit__c","","","false","","false"
"a2HDm000000LDZIMA4","","SC-000010684","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a2FDm000000HE74MAG","1.01","","a2CDm000000LiuvMAC","","","Authorized Signers","42032134920822104","LLC_BI__Loan__c","","","false","","false"
"a2HDm000000LDZJMA4","","SC-000010685","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a2FDm000000HE74MAG","2.01","","a2CDm000000LiuwMAC","a2HDm000000LDZIMA4","LLC_BI__Legal_Entities__r","","42539881442511708","LLC_BI__Legal_Entities__c","","","false","","false"
"a2HDm000000LDZKMA4","","SC-000010686","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a2FDm000000HE74MAG","3.01","Credit_Memo_Standard_Loan","a2CDm000000LiuxMAC","a2HDm000000LDZJMA4","LLC_BI__Contingent_Liabilties__r","","42435975622652894","LLC_BI__Contingent_Liabilty__c","","","false","","false"
"a2HDm000000LDZLMA4","","SC-000010687","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a2FDm000000HE75MAG","1.01","","a2CDm000000LiuyMAC","","","","42204572884911999","LLC_BI__Loan__c","","","false","","false"
"a2HDm000000LDZMMA4","","SC-000010688","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a2FDm000000HE75MAG","2.01","Credit_Memo_Standard_Loan","a2CDm000000LiuzMAC","a2HDm000000LDZLMA4","LLC_BI__Legal_Entities__r","","42244898793723157","LLC_BI__Legal_Entities__c","","","false","","false"
"a2HDm000000LDZNMA4","","SC-000010689","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a2FDm000000HE76MAG","1.01","Credit_Memo_Standard_Loan","a2CDm000000Liv0MAC","","","","42593004402061820","LLC_BI__Loan__c","","","false","","false"
"a2HDm000000LDZOMA4","","SC-000010690","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a2FDm000000HE77MAG","1.01","","a2CDm000000Liv1MAC","","","","42307981293092758","LLC_BI__Loan__c","","","false","","false"
"a2HDm000000LDZPMA4","","SC-000010691","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a2FDm000000HE77MAG","2.01","","a2CDm000000Liv2MAC","a2HDm000000LDZOMA4","LLC_BI__Loan_Collateral__r","","42075422452191843","LLC_BI__Loan_Collateral2__c","","","false","","false"
"a2HDm000000LDZQMA4","","SC-000010692","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a2FDm000000HE77MAG","3.01","Credit_Memo_Standard_Loan","a2CDm000000Liv3MAC","a2HDm000000LDZPMA4","LLC_BI__Collateral__r","Collateral Details","42706704570008000","LLC_BI__Collateral__c","","","false","","false"
"a2HDm000000LDZRMA4","","SC-000010693","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a2FDm000000HE77MAG","4.01","Credit_Memo_Standard_Loan","a2CDm000000Liv4MAC","a2HDm000000LDZQMA4","LLC_BI__Account_Collateral__r","Ownership","42901371522746043","LLC_BI__Account_Collateral__c","","","false","","false"
"a2HDm000000LDZSMA4","","SC-000010694","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a2FDm000000HE77MAG","4.02","Credit_Memo_Standard_Loan","a2CDm000000Liv5MAC","a2HDm000000LDZQMA4","LLC_BI__Loan_Collateral2__r","Loans","42380597844073685","LLC_BI__Loan_Collateral2__c","","","false","","false"
"a2HDm000000LDZTMA4","","SC-000010695","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a2FDm000000HE77MAG","4.03","Credit_Memo_Standard_Loan","a2CDm000000Liv6MAC","a2HDm000000LDZQMA4","LLC_BI__Liens__r","Liens","42921039671750804","LLC_BI__Lien__c","","","false","","false"
"a2HDm000000LDZUMA4","","SC-000010696","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a2FDm000000HE78MAG","1.01","","a2CDm000000Liv7MAC","","","","42535014039058482","LLC_BI__Loan__c","","","false","","false"
"a2HDm000000LDZVMA4","","SC-000010697","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a2FDm000000HE78MAG","2.01","Credit_Memo_Standard_Loan","a2CDm000000Liv8MAC","a2HDm000000LDZUMA4","LLC_BI__Participations__r","","42491339171436859","LLC_BI__Participation__c","","","false","","false"
"a2HDm000000LDZWMA4","","SC-000010698","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a2FDm000000HE79MAG","1.01","","a2CDm000000Liv9MAC","","","","42293190107489244","LLC_BI__Loan__c","","","false","","false"
"a2HDm000000LDZXMA4","","SC-000010699","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a2FDm000000HE79MAG","2.01","","a2CDm000000LivAMAS","a2HDm000000LDZWMA4","LLC_BI__Loan_Covenants__r","","42072491306467023","LLC_BI__Loan_Covenant__c","","","false","","false"
"a2HDm000000LDZYMA4","","SC-000010700","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a2FDm000000HE79MAG","3.01","Credit_Memo_Standard_Loan","a2CDm000000LivBMAS","a2HDm000000LDZXMA4","LLC_BI__Covenant2__r","Covenant Details","42387333341354399","LLC_BI__Covenant2__c","","","false","","false"
"a2HDm000000LDZZMA4","","SC-000010702","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a2FDm000000HE79MAG","4.02","Credit_Memo_Standard_Loan","a2CDm000000LivCMAS","a2HDm000000LDZYMA4","LLC_BI__Loan_Covenants__r","Loans","42127739763319265","LLC_BI__Loan_Covenant__c","","","false","","false"
"a2HDm000000LDZaMAO","","SC-000010701","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a2FDm000000HE79MAG","4.01","Credit_Memo_Standard_Loan","a2CDm000000LivDMAS","a2HDm000000LDZYMA4","LLC_BI__Account_Covenants__r","Ownership","42575445667618685","LLC_BI__Account_Covenant__c","","","false","","false"
"a2HDm000000LDZbMAO","","SC-000010703","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a2FDm000000HE7AMAW","1.01","","a2CDm000000LivEMAS","","","","42294173582274657","LLC_BI__Loan__c","","","false","","false"
"a2HDm000000LDZcMAO","","SC-000010704","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a2FDm000000HE7AMAW","2.01","Credit_Memo_Standard_Loan","a2CDm000000LivFMAS","a2HDm000000LDZbMAO","LLC_BI__Third_Party_Reports__r","","42919282462380683","LLC_BI__third_party_report__c","","","false","","false"
"a2HDm000000LDZdMAO","","SC-000010705","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a2FDm000000HE7BMAW","1.01","","a2CDm000000LivGMAS","","","","42698087720238402","LLC_BI__Loan__c","","","false","","false"
"a2HDm000000LDZeMAO","","SC-000010706","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a2FDm000000HE7BMAW","2.01","Credit_Memo_Standard_Loan","a2CDm000000LivHMAS","a2HDm000000LDZdMAO","LLC_BI__Loan_Teams__r","","42686495019129021","LLC_BI__LoanTeam__c","","","false","","false"
"a2HDm000000LDZfMAO","","SC-000010707","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a2FDm000000HE7CMAW","1.01","","a2CDm000000LivIMAS","","","","42876226100034641","LLC_BI__Loan__c","","","false","","false"
"a2HDm000000LDZgMAO","","SC-000010708","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a2FDm000000HE7CMAW","2.01","Credit_Memo_Standard_Loan","a2CDm000000LivJMAS","a2HDm000000LDZfMAO","LLC_BI__Fees__r","","42702935982796780","LLC_BI__Fee__c","","","false","","false"
"a2HDm000000LDZhMAO","","SC-000010709","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a2FDm000000HE7DMAW","1.01","","a2CDm000000LivKMAS","","","","42371331963495374","LLC_BI__Loan__c","","","false","","false"
"a2HDm000000LDZiMAO","","SC-000010710","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a2FDm000000HE7DMAW","2.01","Credit_Memo_Standard_Loan","a2CDm000000LivLMAS","a2HDm000000LDZhMAO","LLC_BI__Account__r","","42464554874224469","Account","","","false","","false"
"a2HDm000000LDZjMAO","","SC-000010711","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a2FDm000000HE7EMAW","1.01","","a2CDm000000LivMMAS","","","","42165821643197209","LLC_BI__Loan__c","","","false","","false"
"a2HDm000000LDZkMAO","","SC-000010712","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a2FDm000000HE7EMAW","2.01","Credit_Memo_Standard_Loan","a2CDm000000LivNMAS","a2HDm000000LDZjMAO","LLC_BI__Policy_Exceptions__r","","42637592440742367","LLC_BI__Policy_Exception__c","","","false","","false"
"a2HDm000000LDZlMAO","","SC-000010713","2023-02-24T16:04:45.000Z","005Dm000001PCR8IAO","2023-02-24T16:04:45.000Z","005Dm000001PCR8IAO","","","","a2FDm000000HEBWMA4","100.0","","","","","","42584585639749450","nFORCE__Screen__c","","","false","","false"
"a2HDm000000LDZmMAO","","SC-000010714","2023-02-24T16:04:45.000Z","005Dm000001PCR8IAO","2023-02-24T16:04:45.000Z","005Dm000001PCR8IAO","","","","a2FDm000000HEBXMA4","100.0","nFORCE__UI_Administration_Field_Configuration","","","","","42122922263572339","nFORCE__Field_Configuration__c","","","false","","false"
"a2HDm000000LDZnMAO","","SC-000010715","2023-02-24T16:04:45.000Z","005Dm000001PCR8IAO","2023-02-24T16:04:45.000Z","005Dm000001PCR8IAO","","","","a2FDm000000HEBYMA4","100.0","nFORCE__Conditional_Screen_Section","","","","","42128683408737313","nFORCE__Screen_Section__c","","","false","","false"
"a2HDm000000LDZoMAO","","SC-000010716","2023-02-24T16:04:45.000Z","005Dm000001PCR8IAO","2023-02-24T16:04:45.000Z","005Dm000001PCR8IAO","","","","a2FDm000000HEBWMA4","200.0","nFORCE__UI_Config_Builder","","a2HDm000000LDZlMAO","nFORCE__Screen_Sections__r","","42263859019003569","nFORCE__Screen_Section__c","","","false","","false"
"a2HDm000000LDZpMAO","","SC-000010728","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a2FDm000000HEBZMA4","0.0","LLC_BI__UI_Loan_Information","","","","Loan Details","42034821021839632","LLC_BI__Loan__c","","","false","","false"
"a2HDm000000LDZqMAO","","SC-000010729","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a2FDm000000HEBaMAO","0.0","LLC_BI__UI_Loan_Pricing_Information","","","","Pricing","42944207197562276","LLC_BI__Loan__c","","","false","","false"
"a2HDm000000LDZrMAO","","SC-000010730","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a2FDm000000HEBbMAO","0.0","LLC_BI__Pricing_Summary","","","","Rate Structure","42120928877198938","LLC_BI__Loan__c","","","false","","false"
"a2HDm000000LDZsMAO","","SC-000010731","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a2FDm000000HEBcMAO","0.0","LLC_BI__Pricing_Summary","","","","Payment Structure","42891019706644383","LLC_BI__Loan__c","","","false","","false"
"a2HDm000000LDZtMAO","","SC-000010732","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a2FDm000000HEBdMAO","0.0","LLC_BI__UI_Referral_Information","","","","Referral","42311473001100021","LLC_BI__Loan__c","","","false","","false"
"a2HDm000000LDZuMAO","","SC-000010733","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a2FDm000000HEBeMAO","0.0","LLC_BI__UI_Balance_Information","","","","Balance Details","42382774557308670","LLC_BI__Loan__c","","","false","","false"
"a2HDm000000LDZvMAO","","SC-000010734","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a2FDm000000HEBfMAO","0.0","LLC_BI__UI_Booked_Information","","","","Booked Details","42769712546747017","LLC_BI__Loan__c","","","false","","false"
"a2HDm000000LDZwMAO","","SC-000010735","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a2FDm000000HEBgMAO","1.01","","","","","Loan Relationship","42276593763622642","LLC_BI__Loan__c","","","false","","false"
"a2HDm000000LDZxMAO","","SC-000010736","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a2FDm000000HEBgMAO","2.01","LLC_BI__UI_Entity_Involvement_Fieldset","","a2HDm000000LDZwMAO","LLC_BI__Legal_Entities__r","Borrowing Structure","42682732015979193","LLC_BI__Legal_Entities__c","","","false","","false"
"a2HDm000000LDZyMAO","","SC-000010739","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a2FDm000000HEBjMAO","0.0","LLC_BI__UI_CRA_Property_Location","","","","Property Location","42634711882529033","LLC_BI__Loan__c","","","false","","false"
"a2HDm000000LDZzMAO","","SC-000010737","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a2FDm000000HEBhMAO","0.0","LLC_BI__UI_CRA_Loan_Information","","","","Loan Information","42007925721569776","LLC_BI__Loan__c","","","false","","false"
