"Id","OwnerId","IsDeleted","Name","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","LastActivityDate","LastViewedDate","LastReferencedDate","ConnectionReceivedId","ConnectionSentId","nFORCE__Disable_Print__c","nFORCE__Show_Link_To_Context_Object__c","nFORCE__lookupKey__c","nFORCE__Disable_Read_Only_View__c"
"a2GDm000000LGCXMA4","005Dm000000nnayIAA","","SBA Form 1920","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","a2GDm000000LGCXMA4","false"
"a2GDm000000LGCYMA4","005Dm000000nnayIAA","","SBA Form 1920","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","a2GDm000000LGCYMA4","false"
"a2GDm000000LGCZMA4","005Dm000000nnayIAA","","SBA Form 1920","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","a2GDm000000LGCZMA4","false"
"a2GDm000000LGCaMAO","005Dm000000nnayIAA","","Primary Account","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","a2GDm000000LGCaMAO","false"
"a2GDm000000LGCbMAO","005Dm000000nnayIAA","","Account Debt","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","a2GDm000000LGCbMAO","false"
"a2GDm000000LGCcMAO","005Dm000000nnayIAA","","SBA Form 652","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","a2GDm000000LGCcMAO","false"
"a2GDm000000LGCdMAO","005Dm000000nnayIAA","","SBA Form G845","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","a2GDm000000LGCdMAO","false"
"a2GDm000000LGCeMAO","005Dm000000nnayIAA","","Injections","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","a2GDm000000LGCeMAO","false"
"a2GDm000000LGCfMAO","005Dm000000nnayIAA","","Liens","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","a2GDm000000LGCfMAO","false"
"a2GDm000000LGCgMAO","005Dm000000nnayIAA","","Loan Information","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","a2GDm000000LGCgMAO","false"
"a2GDm000000LGChMAO","005Dm000000nnayIAA","","Pricing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","a2GDm000000LGChMAO","false"
"a2GDm000000LGCiMAO","005Dm000000nnayIAA","","Loan Partner","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","a2GDm000000LGCiMAO","false"
"a2GDm000000LGCjMAO","005Dm000000nnayIAA","","Use of Proceeds","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","a2GDm000000LGCjMAO","false"
"a2GDm000000LGCkMAO","005Dm000000nnayIAA","","Stage History","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","60101585604340856","false"
"a2GDm000000LGClMAO","005Dm000000nnayIAA","","Product Summary","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","09911567002550278","false"
"a2GDm000000LGCmMAO","005Dm000000nnayIAA","","Balance Details","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","18751585604340855","false"
"a2GDm000000LGCnMAO","005Dm000000nnayIAA","","Booked Information","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","86611585604340855","false"
"a2GDm000000LGCoMAO","005Dm000000nnayIAA","","CRA Screen","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","67231585604340855","false"
"a2GDm000000LGCpMAO","005Dm000000nnayIAA","","Loan Dashboard Summary Screen","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","19961585604340855","false"
"a2GDm000000LGCqMAO","005Dm000000nnayIAA","","HMDA Screen 1","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","a2GDm000000LGFlMAO","false"
"a2GDm000000LGCrMAO","005Dm000000nnayIAA","","HMDA Screen 2","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","70131585604340855","false"
"a2GDm000000LGCsMAO","005Dm000000nnayIAA","","Loan Details","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","86451585604340855","false"
"a2GDm000000LGCtMAO","005Dm000000nnayIAA","","Pricing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","79341585604340856","false"
"a2GDm000000LGCuMAO","005Dm000000nnayIAA","","Referral","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","91061585604340856","false"
"a2GDm000000LGCvMAO","005Dm000000nnayIAA","","Deposit Products","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","18931562008881233","false"
"a2GDm000000LGCwMAO","005Dm000000nnayIAA","","Budget Details","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","42438936865131651","false"
"a2GDm000000LGCxMAO","005Dm000000nnayIAA","","Entity Compliance Screen","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","42484621918140548","false"
"a2GDm000000LGCyMAO","005Dm000001PCR8IAO","","UI Configuration Builder","2023-02-24T16:04:45.000Z","005Dm000001PCR8IAO","2023-02-24T16:04:45.000Z","005Dm000001PCR8IAO","","","","","","","false","true","42257423463997756","false"
"a2GDm000000LGCzMAO","005Dm000000nnayIAA","","Loan Compliance Screen","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","42920140975446045","false"
"a2GDm000000LGD0MAO","005Dm000000nnayIAA","","Entity Compliance Screen","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","42875195092745613","false"
"a2GDm000000LGD1MAO","005Dm000000nnayIAA","","Loan Compliance Screen","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","42300854924496650","false"
"a2GDm000000LGD2MAO","005Dm000000nnayIAA","","Memo Details","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","42453478693303001","false"
"a2GDm000000LGD3MAO","005Dm000000nnayIAA","","Package Details","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","42177182337892182","false"
"a2GDm000000LGD4MAO","005Dm000000nnayIAA","","Deposits","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","42177182337892183","false"
"a2GDm000000LGD5MAO","005Dm000000nnayIAA","","pp-tn-review-detail","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","42623826249591830","false"
"a2GDm000000LGD6MAO","005Dm000000nnayIAA","","Credit Actions New Package Details","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","42288156731909944","false"
"a2GDm000000LGD7MAO","005Dm000000nnayIAA","","Supplementary Details","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","38211585604340854","false"
"a2GDm000000LGD8MAO","005Dm000000nnayIAA","","Manage Budget Screen","2023-02-24T16:04:45.000Z","005Dm000001PCR9IAO","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","42622713689821035","false"
"a2GDm000000LGD9MAO","005Dm000000nnayIAA","","Draw Overview Screen","2023-02-24T16:04:45.000Z","005Dm000001PCR9IAO","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","42189632957882651","false"
"a2GDm000000LGDAMA4","005Dm000000nnayIAA","","Draw History Screen","2023-02-24T16:04:45.000Z","005Dm000001PCR9IAO","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","42419863457011593","false"
"a2GDm000000LGDBMA4","005Dm000000nnayIAA","","Narrative Booked","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","10941585604340854","false"
"a2GDm000000LGDCMA4","005Dm000000nnayIAA","","Booked Information Booked","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","69801585604340854","false"
"a2GDm000000LGDDMA4","005Dm000000nnayIAA","","Balance Details Booked","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","25741585604340854","false"
"a2GDm000000LGDEMA4","005Dm000000nnayIAA","","Editable Fields","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","07281585604340854","false"
"a2GDm000000LGDFMA4","005Dm000000nnayIAA","","Treasury Service Details","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","42634238437115000","false"
"a2GDm000000LGDGMA4","005Dm000000nnayIAA","","Booked Details","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","XXX44432723848796","false"
"a2GDm000000LGDHMA4","005Dm000000nnayIAA","","Memos Booked","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","15561585604340854","false"
"a2GDm000000LGDIMA4","005Dm000000nnayIAA","","Rate & Payment Structure","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","42597613353871482","false"
"a2GDm000000LGDJMA4","005Dm000000nnayIAA","","Loan Details","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","42057670424928900","false"
"a2GDm000000LGDKMA4","005Dm000000nnayIAA","","Certifications","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","33961619447514579","false"
"a2GDm000000LGDLMA4","005Dm000000nnayIAA","","Third Party Management","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","49681619447514580","false"
"a2GDm000000LGDMMA4","005Dm000000nnayIAA","","Fees Summary","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","55051619447514582","false"
"a2GDm000000LGDNMA4","005Dm000000nnayIAA","","Pricing Required Fields","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","11671619447514581","false"
"a2GDm000000LGDOMA4","005Dm000000nnayIAA","","Risk Rating","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","43241619447514581","false"
"a2GDm000000LGDPMA4","005Dm000000nnayIAA","","Change Memo","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","69121619447514582","false"
"a2GDm000000LGDQMA4","005Dm000000nnayIAA","","Enhanced Fees Management","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","25961619447514580","false"
"a2GDm000000LGDRMA4","005Dm000000nnayIAA","","Team Members","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","48281619447514582","false"
"a2GDm000000LGDSMA4","005Dm000000nnayIAA","","Fees Approved","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","36611619447514582","false"
"a2GDm000000LGDTMA4","005Dm000000nnayIAA","","Third Party Reports","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","55521619447514583","false"
"a2GDm000000LGDUMA4","005Dm000000nnayIAA","","Approved Details","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","85571619447514583","false"
"a2GDm000000LGDVMA4","005Dm000000nnayIAA","","Participations","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","61601619447514583","false"
"a2GDm000000LGDWMA4","005Dm000000nnayIAA","","Pricing Approved","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","38031619447514583","false"
"a2GDm000000LGDXMA4","005Dm000000nnayIAA","","Adverse Actions","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","86671619447514584","false"
"a2GDm000000LGDYMA4","005Dm000000nnayIAA","","Loan Team Member Information","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","40541619447514584","false"
"a2GDm000000LGDZMA4","005Dm000000nnayIAA","","Balance Details","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","81501619447514584","false"
"a2GDm000000LGDaMAO","005Dm000000nnayIAA","","Booked Information","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","64811619447514585","false"
"a2GDm000000LGDbMAO","005Dm000000nnayIAA","","Collateral2","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","27781619447514580","false"
"a2GDm000000LGDcMAO","005Dm000000nnayIAA","","CRA Screen","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","01051619447514585","false"
"a2GDm000000LGDdMAO","005Dm000000nnayIAA","","Loan Dashboard Summary Screen","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","81661619447514585","false"
"a2GDm000000LGDeMAO","005Dm000000nnayIAA","","HMDA Screen 1","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","12431619447514585","false"
"a2GDm000000LGDfMAO","005Dm000000nnayIAA","","Loan Details","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","89871619447514586","false"
"a2GDm000000LGDgMAO","005Dm000000nnayIAA","","Borrowing Structure Information","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","27381619447514580","false"
"a2GDm000000LGDhMAO","005Dm000000nnayIAA","","Budget Details","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","53291619447514586","false"
"a2GDm000000LGDiMAO","005Dm000000nnayIAA","","Entity Compliance Screen","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","61171619447514586","false"
"a2GDm000000LGDjMAO","005Dm000000nnayIAA","","Loan Compliance Screen","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","86401619447514586","false"
"a2GDm000000LGDkMAO","005Dm000000nnayIAA","","Manage Budget Screen","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","69461619447514587","false"
"a2GDm000000LGDlMAO","005Dm000000nnayIAA","","Draw Overview Screen","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","43041619447514587","false"
"a2GDm000000LGDmMAO","005Dm000000nnayIAA","","Draw History Screen","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","12061619447514587","false"
"a2GDm000000LGDnMAO","005Dm000000nnayIAA","","Payment Structure","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","48261619447514581","false"
"a2GDm000000LGDoMAO","005Dm000000nnayIAA","","Rate Structure","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","74211619447514581","false"
"a2GDm000000LGDpMAO","005Dm000000nnayIAA","","Editable Fields","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","66981619447514587","false"
"a2GDm000000LGDqMAO","005Dm000000nnayIAA","","Rate & Payment Structure","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","24751619447514588","false"
"a2GDm000000LGDrMAO","005Dm000000nnayIAA","","Loan Details","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","84351619447514588","false"
"a2GDm000000LGDsMAO","005Dm000000nnayIAA","","Certifications","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","98061620937671556","false"
"a2GDm000000LGDtMAO","005Dm000000nnayIAA","","Third Party Management","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","78611620937671557","false"
"a2GDm000000LGDuMAO","005Dm000000nnayIAA","","Pricing Required Fields","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","61711620937671558","false"
"a2GDm000000LGDvMAO","005Dm000000nnayIAA","","Risk Rating","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","25211620937671559","false"
"a2GDm000000LGDwMAO","005Dm000000nnayIAA","","Policy Exceptions","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","42274618989959014","false"
"a2GDm000000LGDxMAO","005Dm000000nnayIAA","","Change Memo","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","04391620937671559","false"
"a2GDm000000LGDyMAO","005Dm000000nnayIAA","","Fees Summary","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","66261620937671560","false"
"a2GDm000000LGDzMAO","005Dm000000nnayIAA","","Enhanced Fees Management","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","28731620937671557","false"
"a2GDm000000LGE0MAO","005Dm000000nnayIAA","","Team Members","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","71561620937671560","false"
"a2GDm000000LGE1MAO","005Dm000000nnayIAA","","Fees Approved","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","86411620937671561","false"
"a2GDm000000LGE2MAO","005Dm000000nnayIAA","","Third Party Reports","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","21441620937671561","false"
"a2GDm000000LGE3MAO","005Dm000000nnayIAA","","Approved Details","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","29281620937671561","false"
"a2GDm000000LGE4MAO","005Dm000000nnayIAA","","Participations","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","66011620937671561","false"
"a2GDm000000LGE5MAO","005Dm000000nnayIAA","","Pricing Approved","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","31801620937671562","false"
"a2GDm000000LGE6MAO","005Dm000000nnayIAA","","Adverse Actions","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","46681620937671562","false"
"a2GDm000000LGE7MAO","005Dm000000nnayIAA","","Loan Team Member Information","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","42661620937671562","false"
"a2GDm000000LGE8MAO","005Dm000000nnayIAA","","Balance Details","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","31161620937671562","false"
"a2GDm000000LGE9MAO","005Dm000000nnayIAA","","Loan Dashboard Summary Screen","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","92291620937671563","false"
"a2GDm000000LGEAMA4","005Dm000000nnayIAA","","Booked Information","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","41591620937671563","false"
"a2GDm000000LGEBMA4","005Dm000000nnayIAA","","Collateral2","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","31331620937671558","false"
"a2GDm000000LGECMA4","005Dm000000nnayIAA","","CRA Screen","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","33681620937671563","false"
"a2GDm000000LGEDMA4","005Dm000000nnayIAA","","HMDA Screen 1","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","71331620937671563","false"
"a2GDm000000LGEEMA4","005Dm000000nnayIAA","","Loan Details","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","17781620937671564","false"
"a2GDm000000LGEFMA4","005Dm000000nnayIAA","","Borrowing Structure Information","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","76391620937671558","false"
"a2GDm000000LGEGMA4","005Dm000000nnayIAA","","Budget Details","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","14841620937671564","false"
"a2GDm000000LGEHMA4","005Dm000000nnayIAA","","Entity Compliance Screen","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","40861620937671564","false"
"a2GDm000000LGEIMA4","005Dm000000nnayIAA","","Loan Compliance Screen","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","49751620937671564","false"
"a2GDm000000LGEJMA4","005Dm000000nnayIAA","","Manage Budget Screen","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","29611620937671565","false"
"a2GDm000000LGEKMA4","005Dm000000nnayIAA","","Draw Overview Screen","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","74561620937671565","false"
"a2GDm000000LGELMA4","005Dm000000nnayIAA","","Draw History Screen","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","95711620937671565","false"
"a2GDm000000LGEMMA4","005Dm000000nnayIAA","","Payment Structure","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","78401620937671559","false"
"a2GDm000000LGENMA4","005Dm000000nnayIAA","","Rate Structure","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","43041620937671558","false"
"a2GDm000000LGEOMA4","005Dm000000nnayIAA","","Rate & Payment Structure","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","55871620937671566","false"
