"Id","OwnerId","IsDeleted","Name","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","LastViewedDate","LastReferencedDate","ConnectionReceivedId","ConnectionSentId","nFORCE__Label__c","nFORCE__Order__c","nFORCE__Question__c","nFORCE__lookupKey__c","nFORCE__Api_Value__c","nFORCE__Is_Default__c"
"a2zDm000000TYb6IAG","005Dm000000nnayIAA","","O-000315","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","0-3 a year","1.0","a30Dm000000XmxtIAC","792613389282971882","","false"
"a2zDm000000TYb7IAG","005Dm000000nnayIAA","","O-000316","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","No","2.0","a30Dm000000XmxxIAC","032358146071396766","","false"
"a2zDm000000TYb8IAG","005Dm000000nnayIAA","","O-000317","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","4-7 ayear","2.0","a30Dm000000XmxtIAC","746072828512652237","","false"
"a2zDm000000TYb9IAG","005Dm000000nnayIAA","","O-000318","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","more than 7 a year","3.0","a30Dm000000XmxtIAC","267641983629359079","","false"
"a2zDm000000TYbAIAW","005Dm000000nnayIAA","","O-000322","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","$3,000 - $9,999","2.0","a30Dm000000XmxuIAC","954974032724459769","","false"
"a2zDm000000TYbBIAW","005Dm000000nnayIAA","","O-000319","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","Yes","1.0","a30Dm000000XmxEIAS","539746559580927279","","false"
"a2zDm000000TYbCIAW","005Dm000000nnayIAA","","O-000320","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","No","2.0","a30Dm000000XmxEIAS","270545934887381524","","false"
"a2zDm000000TYbDIAW","005Dm000000nnayIAA","","O-000321","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","Less than $3,000","1.0","a30Dm000000XmxuIAC","862431189100156429","","false"
"a2zDm000000TYbEIAW","005Dm000000nnayIAA","","O-000326","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","ATM","1.0","a30Dm000000XmxDIAS","881426736985862817","","false"
"a2zDm000000TYbFIAW","005Dm000000nnayIAA","","O-000323","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","$10,000 - $50,000","3.0","a30Dm000000XmxuIAC","540689886682522966","","false"
"a2zDm000000TYbGIAW","005Dm000000nnayIAA","","O-000324","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","Greater than $50,000","4.0","a30Dm000000XmxuIAC","720678118639398061","","false"
"a2zDm000000TYbHIAW","005Dm000000nnayIAA","","O-000325","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","Utilities","4.0","a30Dm000000XmxvIAC","010602627414128603","","false"
"a2zDm000000TYbIIAW","005Dm000000nnayIAA","","O-000327","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","Direct deposit","2.0","a30Dm000000XmxDIAS","257546983577986349","","false"
"a2zDm000000TYbJIAW","005Dm000000nnayIAA","","O-000328","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","Mobile deposit","3.0","a30Dm000000XmxDIAS","444737441358535604","","false"
"a2zDm000000TYbKIAW","005Dm000000nnayIAA","","O-000329","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","Teller","4.0","a30Dm000000XmxDIAS","539802785122442882","","false"
"a2zDm000000TYbLIAW","005Dm000000nnayIAA","","O-000330","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","Wire transfer","5.0","a30Dm000000XmxDIAS","717138444548602790","","false"
"a2zDm000000TYbMIAW","005Dm000000nnayIAA","","O-000331","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","Other","6.0","a30Dm000000XmxDIAS","457657593852448456","","false"
"a2zDm000000TYbNIAW","005Dm000000nnayIAA","","O-000332","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","Auto","1.0","a30Dm000000XmxvIAC","243763228692487796","","false"
"a2zDm000000TYbOIAW","005Dm000000nnayIAA","","O-000333","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","Credit card","2.0","a30Dm000000XmxvIAC","045853338215918027","","false"
"a2zDm000000TYbPIAW","005Dm000000nnayIAA","","O-000334","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","Loans","3.0","a30Dm000000XmxvIAC","273037936602942946","","false"
"a2zDm000000TYbQIAW","005Dm000000nnayIAA","","O-000335","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","Mortgage","5.0","a30Dm000000XmxvIAC","407869123263838077","","false"
"a2zDm000000TYbRIAW","005Dm000000nnayIAA","","O-000336","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","Insurance","7.0","a30Dm000000XmxvIAC","168011776329472013","","false"
"a2zDm000000TYbSIAW","005Dm000000nnayIAA","","O-000337","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","Student loan","8.0","a30Dm000000XmxvIAC","186958968126203046","","false"
"a2zDm000000TYbTIAW","005Dm000000nnayIAA","","O-000338","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","None","9.0","a30Dm000000XmxvIAC","273511853344780837","","false"
"a2zDm000000TYbUIAW","005Dm000000nnayIAA","","O-000339","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","Other","10.0","a30Dm000000XmxvIAC","939957890930053301","","false"
"a2zDm000000TYbVIAW","005Dm000000nnayIAA","","O-000340","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","Yes","1.0","a30Dm000000XmxwIAC","148863829171859675","","false"
"a2zDm000000TYbWIAW","005Dm000000nnayIAA","","O-000341","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","Yes","1.0","a30Dm000000XmxxIAC","032459992920606313","","false"
"a2zDm000000TYbXIAW","005Dm000000nnayIAA","","O-000342","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","Yes","1.0","a30Dm000000XmxyIAC","532937582722614838","","false"
"a2zDm000000TYbYIAW","005Dm000000nnayIAA","","O-000343","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","No","2.0","a30Dm000000XmxyIAC","557207226050666434","","false"
"a2zDm000000TYbZIAW","005Dm000000nnayIAA","","O-000344","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","Yes","1.0","a30Dm000000XmxlIAC","518128084784284489","","false"
"a2zDm000000TYbaIAG","005Dm000000nnayIAA","","O-000345","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","No","2.0","a30Dm000000XmxlIAC","908677638143717063","","false"
"a2zDm000000TYbbIAG","005Dm000000nnayIAA","","O-000346","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","$0 - $250,000","1.0","a30Dm000000XmxdIAC","808232955383162332","","false"
"a2zDm000000TYbcIAG","005Dm000000nnayIAA","","O-000347","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","$250,001 - $500,000","2.0","a30Dm000000XmxdIAC","115099053626886183","","false"
"a2zDm000000TYbdIAG","005Dm000000nnayIAA","","O-000348","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","0 - 250,000","1.0","a30Dm000000XmxeIAC","365800373500940618","","false"
"a2zDm000000TYbeIAG","005Dm000000nnayIAA","","O-000349","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","$500,001 - $5 million","3.0","a30Dm000000XmxdIAC","149232477749760795","","false"
"a2zDm000000TYbfIAG","005Dm000000nnayIAA","","O-000350","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","501,000 - 5 million","3.0","a30Dm000000XmxeIAC","982668053101706007","","false"
"a2zDm000000TYbgIAG","005Dm000000nnayIAA","","O-000351","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","$5.001 million - $10 million","4.0","a30Dm000000XmxdIAC","628865177794377663","","false"
"a2zDm000000TYbhIAG","005Dm000000nnayIAA","","O-000352","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","250,001 - 500,000","2.0","a30Dm000000XmxeIAC","675063243756540792","","false"
"a2zDm000000TYbiIAG","005Dm000000nnayIAA","","O-000353","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","5.1 million - 10 million","4.0","a30Dm000000XmxeIAC","971837505132447235","","false"
"a2zDm000000TYbjIAG","005Dm000000nnayIAA","","O-000354","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","Yes","1.0","a30Dm000000XmxfIAC","451621344522503843","","false"
"a2zDm000000TYbkIAG","005Dm000000nnayIAA","","O-000355","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","more than 7 a month","3.0","a30Dm000000XmxzIAC","611075652758211628","","false"
"a2zDm000000TYblIAG","005Dm000000nnayIAA","","O-000356","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","No","2.0","a30Dm000000XmxfIAC","617852514921441416","","false"
"a2zDm000000TYbmIAG","005Dm000000nnayIAA","","O-000357","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","$3,000 - $9,9999","2.0","a30Dm000000Xmy0IAC","599566798274965832","","false"
"a2zDm000000TYbnIAG","005Dm000000nnayIAA","","O-000358","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","1 - 3 a month","1.0","a30Dm000000XmxzIAC","123392923586312257","","false"
"a2zDm000000TYboIAG","005Dm000000nnayIAA","","O-000359","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","4 - 7 a month","2.0","a30Dm000000XmxzIAC","505215493787458124","","false"
"a2zDm000000TYbpIAG","005Dm000000nnayIAA","","O-000360","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","Less Than $3,000","1.0","a30Dm000000Xmy0IAC","512363511348985484","","false"
"a2zDm000000TYbqIAG","005Dm000000nnayIAA","","O-000361","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","$10,000 - $50,000","3.0","a30Dm000000Xmy0IAC","777148421728039865","","false"
"a2zDm000000TYbrIAG","005Dm000000nnayIAA","","O-000362","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","Pay Day Lender","7.0","a30Dm000000XmxkIAC","812995133844152878","","false"
"a2zDm000000TYbsIAG","005Dm000000nnayIAA","","O-000363","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","Greater than $50,000","4.0","a30Dm000000Xmy0IAC","873723357828833452","","false"
"a2zDm000000TYbtIAG","005Dm000000nnayIAA","","O-000364","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","Less than 1 year","1.0","a30Dm000000XmxhIAC","108236621460288013","","false"
"a2zDm000000TYbuIAG","005Dm000000nnayIAA","","O-000365","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","Yes","1.0","a30Dm000000Xmy1IAC","200039482095586197","","false"
"a2zDm000000TYbvIAG","005Dm000000nnayIAA","","O-000366","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","Greater than 1 year","2.0","a30Dm000000XmxhIAC","628719476632075230","","false"
"a2zDm000000TYbwIAG","005Dm000000nnayIAA","","O-000367","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","Payroll","1.0","a30Dm000000XmxjIAC","115790078143153159","","false"
"a2zDm000000TYbxIAG","005Dm000000nnayIAA","","O-000368","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","Operations","2.0","a30Dm000000XmxjIAC","125080167941275607","","false"
"a2zDm000000TYbyIAG","005Dm000000nnayIAA","","O-000369","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","Marijuana Related Business","2.0","a30Dm000000XmxkIAC","215366858137619560","","false"
"a2zDm000000TYbzIAG","005Dm000000nnayIAA","","O-000370","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","Savings","3.0","a30Dm000000XmxjIAC","638619375410870000","","false"
"a2zDm000000TYc0IAG","005Dm000000nnayIAA","","O-000371","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","Money Service Business","1.0","a30Dm000000XmxkIAC","380352480808523255","","false"
"a2zDm000000TYc1IAG","005Dm000000nnayIAA","","O-000372","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","IOLTA","3.0","a30Dm000000XmxkIAC","494752993588037502","","false"
"a2zDm000000TYc2IAG","005Dm000000nnayIAA","","O-000373","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","Third Party Payment Processor","6.0","a30Dm000000XmxkIAC","340406982411231155","","false"
"a2zDm000000TYc3IAG","005Dm000000nnayIAA","","O-000374","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","NGO","4.0","a30Dm000000XmxkIAC","271161645500857483","","false"
"a2zDm000000TYc4IAG","005Dm000000nnayIAA","","O-000375","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","Embassy","5.0","a30Dm000000XmxkIAC","789589310647325170","","false"
"a2zDm000000TYc5IAG","005Dm000000nnayIAA","","O-000376","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","Cash Intensive Business","8.0","a30Dm000000XmxkIAC","507556794774516209","","false"
"a2zDm000000TYc6IAG","005Dm000000nnayIAA","","O-000377","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","Prof Service Provider","9.0","a30Dm000000XmxkIAC","627056881603596477","","false"
"a2zDm000000TYc7IAG","005Dm000000nnayIAA","","O-000378","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","FFI & NFFE","10.0","a30Dm000000XmxkIAC","354389797816000635","","false"
"a2zDm000000TYc8IAG","005Dm000000nnayIAA","","O-000379","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","No","2.0","a30Dm000000Xmy1IAC","285429824699969476","","false"
"a2zDm000000TYc9IAG","005Dm000000nnayIAA","","O-000380","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","Yes","1.0","a30Dm000000Xmy2IAC","302922618584553049","","false"
"a2zDm000000TYcAIAW","005Dm000000nnayIAA","","O-000381","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","No","2.0","a30Dm000000Xmy2IAC","050806434477637014","","false"
"a2zDm000000TYcBIAW","005Dm000000nnayIAA","","O-000382","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","Online Banking","1.0","a30Dm000000Xmy3IAC","005993908386246730","","false"
"a2zDm000000TYcCIAW","005Dm000000nnayIAA","","O-000383","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","Sweep Accounts","2.0","a30Dm000000Xmy3IAC","039302696472202928","","false"
"a2zDm000000TYcDIAW","005Dm000000nnayIAA","","O-000384","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","ACH","3.0","a30Dm000000Xmy3IAC","265040727524458558","","false"
"a2zDm000000TYcEIAW","005Dm000000nnayIAA","","O-000385","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","Wire transfer","4.0","a30Dm000000Xmy3IAC","530219880302449867","","false"
"a2zDm000000TYcFIAW","005Dm000000nnayIAA","","O-000386","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","None","5.0","a30Dm000000Xmy3IAC","170003956409477656","","false"
"a2zDm000000TYcGIAW","005Dm000000nnayIAA","","O-000387","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","$0 - $10,000","1.0","a30Dm000000XmxiIAC","006906589429542707","","false"
"a2zDm000000TYcHIAW","005Dm000000nnayIAA","","O-000388","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","$10,000 - $50,000","2.0","a30Dm000000XmxiIAC","318760108860471110","","false"
"a2zDm000000TYcIIAW","005Dm000000nnayIAA","","O-000389","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","Greater than $50,000","3.0","a30Dm000000XmxiIAC","274151551354253852","","false"
"a2zDm000000TYcJIAW","005Dm000000nnayIAA","","O-000390","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","Yes","1.0","a30Dm000000Xmy7IAC","938775136435397212","","false"
"a2zDm000000TYcKIAW","005Dm000000nnayIAA","","O-000391","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","Yes","1.0","a30Dm000000Xmy4IAC","777276562181456486","","false"
"a2zDm000000TYcLIAW","005Dm000000nnayIAA","","O-000392","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","No","2.0","a30Dm000000Xmy4IAC","464630486149616060","","false"
"a2zDm000000TYcMIAW","005Dm000000nnayIAA","","O-000393","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","Yes","1.0","a30Dm000000Xmy5IAC","364043826245853643","","false"
"a2zDm000000TYcNIAW","005Dm000000nnayIAA","","O-000394","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","No","2.0","a30Dm000000Xmy5IAC","874736028007249105","","false"
"a2zDm000000TYcOIAW","005Dm000000nnayIAA","","O-000395","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","Yes","1.0","a30Dm000000Xmy6IAC","128584636260785032","","false"
"a2zDm000000TYcPIAW","005Dm000000nnayIAA","","O-000396","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","No","2.0","a30Dm000000Xmy6IAC","759515274362594922","","false"
"a2zDm000000TYcQIAW","005Dm000000nnayIAA","","O-000397","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","No","2.0","a30Dm000000Xmy7IAC","911344992016090563","","false"
"a2zDm000000TYcRIAW","005Dm000000nnayIAA","","O-000401","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","Greater than $50,000","4.0","a30Dm000000XmxgIAC","013191037297881668","","false"
"a2zDm000000TYcSIAW","005Dm000000nnayIAA","","O-000398","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","Less Than $3,000","1.0","a30Dm000000XmxgIAC","941862195050476335","","false"
"a2zDm000000TYcTIAW","005Dm000000nnayIAA","","O-000399","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","$3,000 - $9,999","2.0","a30Dm000000XmxgIAC","234222170791125600","","false"
"a2zDm000000TYcUIAW","005Dm000000nnayIAA","","O-000400","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","$10,000 - $50,000","3.0","a30Dm000000XmxgIAC","997340040350169332","","false"
